date,claim,truth_rating,url,source,fact,explanation
2021-05-20T00:00:00Z,Arizona ballots were shredded and burned in a chicken farm fire.,Pants on Fire,https://www.politifact.com/factchecks/2021/may/25/instagram-posts/fowl-play-social-media-users-falsely-claim-arizona/,PolitiFact
2021-05-22T00:00:00Z,"""21% of 140,000 ballots were found to be in error in GA.”",Mostly False,https://www.politifact.com/factchecks/2021/may/27/facebook-posts/claim-ballots-error-fulton-county-ga-unproven/,PolitiFact
2021-03-29T00:00:00Z,"Georgia’s new voting law “makes it a JAIL-TIME CRIME to drop off grandma’s absentee ballot in a dropbox.”
truefalse",False,https://www.politifact.com/factchecks/2021/mar/30/facebook-posts/georgia-voting-law-does-not-make-it-crime-drop-gra/,PolitiFact
2021-08-12T00:00:00Z,“A Milwaukee election employee even acknowledged dropping off just the margin of ballots needed for a Biden win at 3 a.m.”,Pants on Fire,https://www.politifact.com/factchecks/2021/aug/23/donald-trump/no-milwaukee-election-official-didnt-admit-deliver/,PolitiFact
2021-04-25T00:00:00Z,"""There were in fact watermarks on the ballots in Arizona.""",False,https://www.factcheck.org/2021/05/myth-of-ballot-watermarks-flushed-out-again/,FactCheck.org
2021-01-25T00:00:00Z,"""In Wisconsin, tens of thousands of absentee votes had only the name on them and no address. Historically those were thrown out, this time they weren't.""",False,https://www.factcheck.org/2021/01/paul-cites-distortion-to-argue-two-sides-in-election-fraud-debate/,FactCheck.org
2021-08-19T00:00:00Z,"California election officials ""can literally see if you vote yes or no"" in the recall election, ""and they will throw it away if you vote yes.""",Distorts the Facts,https://www.factcheck.org/2021/08/exposing-the-holes-in-a-california-recall-election-conspiracy-theory/,FactCheck.org
2021-07-16T00:00:00Z,"“11,000 voters were added to the voter rolls AFTER the election and still voted.""",No Evidence of Fraud,https://www.factcheck.org/2021/07/debunking-trumps-latest-arizona-election-claims/,FactCheck.org
2021-07-16T00:00:00Z,"In Maricopa County, there were “74,000 mail in ballots received that were never mailed (magically appearing ballots).”",False,https://www.factcheck.org/2021/07/debunking-trumps-latest-arizona-election-claims/,FactCheck.org
2021-07-16T00:00:00Z,"The Arizona Senate hearing ""showed 168,000 fraudulent ballots printed on illegal paper (unofficial ballots).""",False,https://www.factcheck.org/2021/07/debunking-trumps-latest-arizona-election-claims/,FactCheck.org
2021-07-16T00:00:00Z,"In Maricopa County, Arizona, “all the access logs to the machines were wiped, and the election server was hacked during the [2020] election.”",No Evidence,https://www.factcheck.org/2021/07/debunking-trumps-latest-arizona-election-claims/,FactCheck.org
2021-01-07T00:00:00Z,"“Over 400,000 mail-in ballots” in Arizona were “switched” from Trump to Biden “or completely erased from President Trump’s totals.”",No Evidence,https://www.factcheck.org/2021/01/factchecking-the-electoral-college-debate/,FactCheck.org
2021-01-08T00:00:00Z,"“[A]ll of the cases that have been thrown out have been thrown out on standing, not the evidence of voter fraud.”",False,https://www.factcheck.org/2021/01/factchecking-the-electoral-college-debate/,FactCheck.org
2021-05-19T12:14:04Z,"November 2020 election ballots from Maricopa County, Arizona, were destroyed in a March 6, 2021, chicken barn fire.",False,https://www.snopes.com/fact-check/maricopa-ballots-chicken-barn-fire/,Snopes
2021-11-10T16:07:00Z,"Georgia has ""no way to verify"" its 2020 presidential election results because Fulton County doesn't have digital images of ballots.",False,https://www.snopes.com/fact-check/georgia-verify-2020-election/,Snopes
2021-01-06T12:30:21Z,"Poll workers in Georgia's Senate runoff election illegally uncovered 50,000 ballots in the early morning hours of Jan. 6, 2021.",False,https://www.snopes.com/fact-check/ballots-georgia-senate/,Snopes
2022-10-08T00:00:00Z,“President Trump and I lost an election in 2020 because of a rigged election.”,Pants on Fire,https://www.politifact.com/factchecks/2022/oct/10/jim-marchant/nevada-republican-echoes-trumps-pants-fire-about-r/,PolitiFact
2022-09-21T00:00:00Z,“Breaking: Judiciary Democrats just voted to support non-citizens voting in our elections.”,False,https://www.politifact.com/factchecks/2022/sep/27/instagram-posts/instagram-post-wrongly-says-house-democrats-voted-/,PolitiFact
2022-09-06T00:00:00Z,"Every time a Republican has been elected president over the last few decades, House Democrats have objected to the result",Mostly True,https://www.politifact.com/factchecks/2022/sep/21/lee-zeldin/house-democrats-have-objected-presidential-electio/,PolitiFact
2022-09-11T00:00:00Z,King Charles III signed “a proclamation stating that Donald Trump won the 2020 presidential election and is the rightful president by law.”,Pants on Fire,https://www.politifact.com/factchecks/2022/sep/12/facebook-posts/king-charles-iii-didnt-declare-trump-winner-2020-e/,PolitiFact
2022-09-01T00:00:00Z,"""MAGA Republicans … refuse to accept the results of a free election. And they’re working right now, as I speak, in state after state to give power to decide elections in America to partisans and cronies, empowering election deniers to undermine democracy itself.""",Election deniers on ballot,https://www.politifact.com/article/2022/sep/02/fact-checking-joe-bidens-speech-about-democracy-20/,PolitiFact
2022-08-30T00:00:00Z,An obscure filing with the Federal Election Commission shows Biden has formally announced his bid for another term.,False,https://www.politifact.com/factchecks/2022/aug/31/facebook-posts/no-fec-filing-doesnt-mean-joe-biden-has-announced-/,PolitiFact
2022-08-16T00:00:00Z,Half of the votes for Joe Biden in the 2020 presidential election “are from dead people.”,Pants on Fire,https://www.politifact.com/factchecks/2022/aug/26/viral-image/no-dead-people-didnt-cast-half-joe-bidens-2020-pre/,PolitiFact
2022-08-15T00:00:00Z,Rep. Adam Kinzinger “admits Trump won” the 2020 presidential election.,False,https://www.politifact.com/factchecks/2022/aug/17/facebook-posts/no-kinzinger-didnt-say-trump-won-election/,PolitiFact
2022-08-03T00:00:00Z,"""Send your postcards to 5 key states to decertify fraud” in the 2020 election.",Pants on Fire,https://www.politifact.com/factchecks/2022/aug/16/facebook-posts/no-sending-postcards-states-will-not-lead-decertif/,PolitiFact
2022-08-08T00:00:00Z,"“Pennsylvania sent out 1,823,148 mail-in ballots. They got back 2,589,242.”",False,https://www.politifact.com/factchecks/2022/aug/11/viral-image/no-pennsylvania-didnt-send-out-more-mail-ballots-w/,PolitiFact
2022-09-01T00:00:00Z,"""MAGA forces are determined to take this country backwards — backwards to an America where there is no right to choose, no right to privacy, no right to contraception, no right to marry who you love.""",This is speculative,https://www.politifact.com/article/2022/sep/02/fact-checking-joe-bidens-speech-about-democracy-20/,PolitiFact
2022-08-02T00:00:00Z,Arizona elections are corrupt,2020 election was secure,https://www.politifact.com/article/2022/aug/03/why-stop-steal-arizona-republicans-are-wrong-about/,PolitiFact
2022-07-28T00:00:00Z,"No, pens provided by Arizona election officials aren’t part of a plot to rig state primary",False,https://www.politifact.com/factchecks/2022/aug/01/tweets/no-pens-provided-arizona-election-officials-arent-/,PolitiFact
2022-07-09T00:00:00Z,"The Wisconsin Supreme Court decision declaring ballot drop boxes illegal ""includes the 2020 Presidential Election.""",Pants on Fire,https://www.politifact.com/factchecks/2022/jul/14/donald-trump/trump-back-hot-seat-claim-linking-ballot-box-rulin/,PolitiFact
2022-06-08T00:00:00Z,"“Joe Biden’s margin of the less than 21,000 votes in Wisconsin was the tightest of any state in 2020.”",False,https://www.politifact.com/factchecks/2022/jun/23/rebecca-kleefisch/kleefisch-campaign-wrong-wisconsin-had-smallest-ma/,PolitiFact
2022-05-26T00:00:00Z,On disbanding the Wisconsin Election Commission,Full Flop,https://www.politifact.com/factchecks/2022/jun/08/tim-michels/gop-gubernatorial-candidate-michels-changes-course/,PolitiFact
